user_id,purity,randIndex,NMI,doc_id,sLDAUpFreq,recommendID,numDocsLabeled,group
1,0.6537960954446854,0.1926733888803469,0.3702335185596112,907.0,0.0,1041.0,64,LDA
1,0.6464208242950108,0.1915014288889258,0.3708397979217746,1023.0,0.0,1251.0,65,LDA
1,0.647288503253796,0.1909287866788263,0.3701846138924468,1251.0,0.0,1043.0,66,LDA
1,0.6403470715835141,0.1894546267142939,0.3584009895412899,1043.0,0.0,1338.0,67,LDA
1,0.6498915401301518,0.197218371043771,0.3687388016836387,1338.0,0.0,1116.0,68,LDA
1,0.6477223427331887,0.1954446910793794,0.3655272688226471,1116.0,0.0,1023.0,69,LDA
1,0.6577006507592191,0.1957692124155118,0.37086043072541,1023.0,0.0,1480.0,70,LDA
1,0.6529284164859002,0.1944592643075667,0.3652998316136434,1480.0,0.0,1306.0,71,LDA
1,0.6511930585683298,0.1891709860962877,0.3638107860176285,1306.0,0.0,1160.0,72,LDA
1,0.6503253796095445,0.1889476156250589,0.3670606347703565,1160.0,0.0,1309.0,73,LDA
1,0.6533622559652928,0.1855045283160812,0.3677390975732152,1309.0,0.0,1080.0,74,LDA
1,0.6559652928416486,0.1945763748319137,0.3639065715131481,1080.0,0.0,915.0,75,LDA
1,0.6585683297180044,0.1987550804025302,0.3646564165591699,915.0,0.0,1263.0,76,LDA
1,0.6546637744034707,0.1910724530056416,0.3648342382954424,1263.0,0.0,917.0,77,LDA
1,0.6598698481561822,0.194431888993897,0.3660208141890136,901.0,0.0,773.0,78,LDA
1,0.6503253796095445,0.1933154282915655,0.3689420097397554,773.0,0.0,1069.0,79,LDA
1,0.6550976138828634,0.1960032885023211,0.3682583915311214,1069.0,0.0,1400.0,80,LDA
1,0.6633405639913232,0.1857251826931498,0.369848294538515,1400.0,0.0,1266.0,81,LDA
2,0.1787418655097614,0.0100923070279937,0.0305636904273371,1011.0,0.0,564.0,2,sLDA
2,0.2,0.0220324425637478,0.034649339086084,564.0,0.0,1471.0,3,sLDA
2,0.2125813449023861,0.0336599651218239,0.0547339934657097,1471.0,0.0,1471.0,4,sLDA
2,0.2386117136659436,0.0427391483651467,0.0598284088360537,865.0,1.0,601.0,5,sLDA
2,0.2694143167028199,0.0518469606199123,0.0796798363658665,601.0,1.0,528.0,6,sLDA
2,0.2997830802603037,0.0628044920930801,0.098586498018869,528.0,2.0,1058.0,7,sLDA
2,0.3232104121475054,0.0812701672619973,0.1147080397583706,1058.0,2.0,1057.0,8,sLDA
2,0.3314533622559653,0.0796192097807179,0.1205600979548624,1057.0,2.0,1532.0,9,sLDA
2,0.3453362255965292,0.0839631384314083,0.1442587687591947,1532.0,3.0,1547.0,10,sLDA
2,0.3561822125813449,0.0898059354882497,0.1523899010613795,1547.0,3.0,1467.0,11,sLDA
2,0.3865509761388286,0.1037317954192823,0.1621508169363994,1467.0,3.0,1490.0,12,sLDA
2,0.4030368763557483,0.112624424295027,0.1700457162405042,1490.0,4.0,1224.0,13,sLDA
2,0.4082429501084598,0.1104082754135528,0.1872538536736347,1224.0,4.0,987.0,14,sLDA
2,0.4264642082429501,0.1219912905056864,0.1985566526398098,987.0,5.0,880.0,15,sLDA
2,0.4377440347071583,0.1168326604610093,0.1998931983539032,880.0,5.0,1249.0,16,sLDA
2,0.441648590021692,0.1113287138439365,0.2029816451250122,1249.0,5.0,1768.0,17,sLDA
2,0.4603036876355748,0.1406828880572184,0.2282972439117477,1768.0,5.0,1213.0,18,sLDA
2,0.4581344902386117,0.1369381103383177,0.2317940033789579,1213.0,5.0,1547.0,19,sLDA
2,0.4572668112798265,0.1382889856742395,0.2360096391668081,1547.0,5.0,1097.0,20,sLDA
2,0.4785249457700651,0.1445181277963729,0.2444858556671192,1097.0,6.0,1116.0,21,sLDA
2,0.4980477223427332,0.1626622910233887,0.2622438444945131,1116.0,6.0,980.0,22,sLDA
2,0.4989154013015184,0.1753750147355676,0.2713751384891266,980.0,6.0,887.0,23,sLDA
2,0.5249457700650759,0.1815180128007344,0.2844968923413429,980.0,6.0,1438.0,24,sLDA
2,0.5201735357917571,0.1789342595962921,0.2783367957017522,1438.0,7.0,1279.0,25,sLDA
2,0.5349240780911063,0.1818952115750957,0.2913965815869548,1279.0,7.0,1695.0,26,sLDA
2,0.5357917570498916,0.1674627835342901,0.2974337379352225,1695.0,7.0,1375.0,27,sLDA
2,0.5553145336225597,0.1669413721055594,0.2917403292244775,1375.0,7.0,1257.0,28,sLDA
2,0.5488069414316703,0.1680504466468996,0.2948037322670745,1257.0,7.0,1035.0,29,sLDA
2,0.5340563991323211,0.1681781050166766,0.297847265150063,1035.0,8.0,868.0,30,sLDA
2,0.5375271149674621,0.1670491931009554,0.2930934213389158,868.0,8.0,1591.0,31,sLDA
2,0.5396963123644252,0.1632007519501744,0.2991239463443407,1591.0,8.0,1308.0,32,sLDA
2,0.5127982646420824,0.1666690147920949,0.2917639580413206,1308.0,9.0,1261.0,33,sLDA
2,0.5158351409978308,0.1571839442278668,0.2833899193823756,1261.0,9.0,980.0,34,sLDA
2,0.5366594360086768,0.1583891313311738,0.2956039491808696,980.0,10.0,1261.0,35,sLDA
2,0.5392624728850325,0.154119309756874,0.2930922724268036,1261.0,10.0,1010.0,36,sLDA
2,0.5475054229934924,0.1645213331648477,0.2966250152569311,1010.0,10.0,1220.0,37,sLDA
2,0.5453362255965293,0.1630906333775291,0.2900885802395538,1220.0,10.0,1028.0,38,sLDA
2,0.5574837310195228,0.1584736978103647,0.2995394432831176,1028.0,10.0,1510.0,39,sLDA
2,0.5501084598698481,0.1591176551947598,0.3005471887908458,1510.0,10.0,1350.0,40,sLDA
2,0.561822125813449,0.1736011293593306,0.3137489603173802,1350.0,10.0,1319.0,41,sLDA
2,0.568763557483731,0.1591731989096141,0.3025981256199513,1319.0,11.0,1190.0,42,sLDA
2,0.5622559652928416,0.1509182962577952,0.3070976477805492,707.0,11.0,1120.0,43,sLDA
2,0.5748373101952278,0.1553961253087201,0.3068067377443387,1120.0,11.0,1582.0,44,sLDA
2,0.5744034707158352,0.1580182716309095,0.3124500426785374,1582.0,11.0,425.0,45,sLDA
2,0.572234273318872,0.1617418284778439,0.3194450445214443,425.0,11.0,331.0,46,sLDA
2,0.5908893709327548,0.166266434828872,0.3196150805791432,331.0,12.0,980.0,47,sLDA
2,0.5605206073752711,0.1597761131550765,0.2874759909517851,980.0,12.0,1396.0,48,sLDA
2,0.5535791757049892,0.1583796449780399,0.2897174604601665,1396.0,12.0,1567.0,49,sLDA
2,0.5531453362255966,0.1519073678441893,0.291796126582856,1567.0,12.0,663.0,50,sLDA
2,0.5570498915401302,0.1491074176372913,0.3010042213107287,617.0,12.0,1167.0,51,sLDA
2,0.561822125813449,0.1382164907083138,0.2867699184505817,1167.0,12.0,1172.0,52,sLDA
2,0.5631236442516269,0.1382435418436738,0.2975557863911023,1172.0,12.0,1137.0,53,sLDA
2,0.5696312364425162,0.1402922696249739,0.292889681043617,1137.0,12.0,1116.0,54,sLDA
2,0.5822125813449024,0.1398225103956932,0.2971291912209573,1116.0,13.0,1069.0,55,sLDA
2,0.558351409978308,0.1177131725666161,0.2841137867337466,1069.0,13.0,1011.0,56,sLDA
2,0.5674620390455531,0.1584228778790764,0.2992496550764022,1011.0,13.0,875.0,57,sLDA
2,0.5674620390455531,0.1418698988512944,0.2951993568045134,788.0,13.0,1260.0,58,sLDA
2,0.5691973969631237,0.1435434922417232,0.2972504886812745,1260.0,13.0,433.0,59,sLDA
2,0.5540130151843817,0.1305317622564491,0.2985157923223444,436.0,13.0,1499.0,60,sLDA
2,0.5683297180043384,0.1473052270654334,0.2907706613847577,1499.0,14.0,651.0,61,sLDA
2,0.5817787418655097,0.1368378545167187,0.2888603018385268,651.0,14.0,1247.0,62,sLDA
2,0.5830802603036876,0.1587212839855187,0.3039231220872458,1247.0,14.0,1010.0,63,sLDA
2,0.593058568329718,0.1539062486580657,0.3073726549618641,1010.0,14.0,1264.0,64,sLDA
2,0.5960954446854664,0.1548928079066835,0.3132347257421452,1264.0,14.0,1510.0,65,sLDA
2,0.5917570498915401,0.1435826817872947,0.2981360366212769,1550.5,14.5,1218.5,66,sLDA
2,0.5963123644251627,0.1478259673981715,0.301350381345938,1218.5,14.5,1027.5,67,sLDA
2,0.5904555314533623,0.1437762140130854,0.2977073172570609,1027.5,14.5,997.5,68,sLDA
2,0.6013015184381779,0.1485482782112513,0.3110486816616208,997.5,15.0,980.0,69,sLDA
2,0.597180043383948,0.1591798803068098,0.3052112083493234,980.0,15.5,1057.5,70,sLDA
2,0.5822125813449024,0.1434792349064088,0.3061900053244381,1057.5,15.5,896.0,71,sLDA
2,0.5874186550976139,0.1369470308646764,0.3044041196748307,896.0,15.5,1128.5,72,sLDA
2,0.5848156182212582,0.1351488396817806,0.3047124619344237,1209.5,15.5,944.5,73,sLDA
2,0.5904555314533623,0.1526825038306757,0.3066601924676116,944.5,15.5,930.5,74,sLDA
2,0.5967462039045552,0.1484245035244763,0.3086473528224351,822.5,16.0,783.0,75,sLDA
2,0.6036876355748373,0.1694398829637036,0.3096926220828061,783.0,16.5,262.0,76,sLDA
2,0.6013015184381778,0.1657162411363572,0.3135059891220738,262.0,16.5,1562.5,77,sLDA
2,0.6010845986984816,0.1658568151605494,0.3133059376359626,1595.0,16.5,396.5,78,sLDA
2,0.6045553145336227,0.1571269927584536,0.3137477647405535,396.5,17.0,565.5,79,sLDA
2,0.6049891540130152,0.1477017913254598,0.3166741589664318,565.5,17.0,1388.0,80,sLDA
2,0.6030368763557483,0.1436645365445145,0.3126833905957687,1388.0,17.0,1100.5,81,sLDA
3,0.189587852494577,0.0223551306041607,0.0386042681614623,1670.0,0.0,1058.0,2,CTM
3,0.2342733188720173,0.040080987192363,0.0697379517494416,1058.0,0.0,1811.0,3,CTM
3,0.2546637744034707,0.0552332955850782,0.0900205415827277,1811.0,0.0,73.0,4,CTM
3,0.2802603036876355,0.0692122932359445,0.1128723188435611,73.0,0.0,322.0,5,CTM
3,0.2993492407809111,0.0677005963335826,0.1319792163667607,484.0,0.0,277.0,6,CTM
3,0.3279826464208243,0.0805710198076923,0.1382800229659002,277.0,0.0,277.0,7,CTM
3,0.3331887201735358,0.0818325986394542,0.1471740592709441,277.0,0.0,1797.0,8,CTM
3,0.3691973969631236,0.0935877647557078,0.177449782143083,1797.0,0.0,1309.0,9,CTM
3,0.3921908893709327,0.1100748233506523,0.1875063355128058,1309.0,0.0,1309.0,10,CTM
3,0.4238611713665943,0.1270560486031701,0.210361010346047,1309.0,0.0,1309.0,11,CTM
3,0.4550976138828633,0.1271857515625389,0.2403892558002029,1309.0,0.0,906.0,12,CTM
3,0.4759219088937093,0.1539041512427384,0.2558420690728114,906.0,0.0,906.0,13,CTM
3,0.4997830802603037,0.156595396742056,0.2712506043309328,906.0,0.0,889.0,14,CTM
3,0.5041214750542299,0.1527685028888631,0.2826809085047326,889.0,0.0,906.0,15,CTM
3,0.5249457700650759,0.1846317934562592,0.2940582053400774,906.0,0.0,906.0,16,CTM
3,0.5349240780911063,0.1862772692165457,0.3040513488091471,906.0,0.0,906.0,17,CTM
3,0.5661605206073753,0.1896931809403512,0.315373263121567,906.0,0.0,1103.0,18,CTM
3,0.5778741865509761,0.1959727359025539,0.3367414650123629,1103.0,0.0,1103.0,19,CTM
3,0.6030368763557483,0.2130748749175255,0.3573148964812316,1103.0,0.0,1208.0,20,CTM
3,0.6177874186550976,0.2251849712136299,0.3644645006168206,1208.0,0.0,833.0,21,CTM
3,0.6377440347071583,0.2305404993841064,0.3815217416536507,833.0,0.0,934.0,22,CTM
3,0.6481561822125813,0.2254846144989329,0.3843014439157205,934.0,0.0,1208.0,23,CTM
3,0.6633405639913232,0.2337204855105361,0.398064764841087,1208.0,0.0,1269.0,24,CTM
3,0.662472885032538,0.2263103487330465,0.4004526023231431,1269.0,0.0,930.0,25,CTM
3,0.672885032537961,0.2326682674777758,0.4121202351011629,930.0,0.0,1269.0,26,CTM
3,0.6672451193058568,0.2224085304019544,0.4122560184072953,1269.0,0.0,1578.0,27,CTM
3,0.6715835140997831,0.2221013944413755,0.4139464526298717,1578.0,0.0,1490.0,28,CTM
3,0.6850325379609544,0.2276078692764337,0.4213929918843958,1490.0,0.0,1490.0,29,CTM
3,0.6759219088937093,0.2303668500083163,0.4216356074311346,1490.0,0.0,1627.0,30,CTM
3,0.6867678958785249,0.2383073150882641,0.4344959543624327,1627.0,0.0,1830.0,31,CTM
3,0.6819956616052061,0.2289484760451891,0.4380882769523115,1830.0,0.0,1490.0,32,CTM
3,0.6967462039045553,0.2305217288472015,0.445000509517399,1490.0,0.0,1490.0,33,CTM
3,0.6997830802603037,0.2407235409633883,0.4467255950070898,1490.0,0.0,1578.0,34,CTM
3,0.7019522776572669,0.2386160350166748,0.445498749985048,1578.0,0.0,1883.0,35,CTM
3,0.7206073752711497,0.2320437203657146,0.4446239721323546,1883.0,0.0,1208.0,36,CTM
3,0.7140997830802603,0.2316913475298267,0.4444850894192442,1208.0,0.0,1665.0,37,CTM
3,0.7154013015184382,0.2313872345643139,0.4511343761374049,1665.0,0.0,1257.0,38,CTM
3,0.7180043383947939,0.2298110473666051,0.4465153287246979,1257.0,0.0,1482.0,39,CTM
3,0.7127982646420824,0.2335937459255632,0.4497178490059385,1537.0,0.0,1213.0,40,CTM
3,0.6954446854663774,0.2316105355646666,0.4488554123822973,1213.0,0.0,826.0,41,CTM
3,0.6915401301518438,0.2305634833709734,0.4466380155995147,831.0,0.0,1397.0,42,CTM
3,0.7045553145336225,0.2319102941472718,0.4479431131878737,1325.0,0.0,1167.0,43,CTM
3,0.7084598698481562,0.2343766716469988,0.4469218128920411,1167.0,0.0,972.0,44,CTM
3,0.7032537960954447,0.2357555331609969,0.4476910124454676,972.0,0.0,1482.0,45,CTM
3,0.6945770065075922,0.2412059252200554,0.44536747348357,1362.0,0.0,1213.0,46,CTM
3,0.7058568329718005,0.2445977211643186,0.4464631527441254,1175.0,0.0,1104.0,47,CTM
3,0.7084598698481562,0.2408743455795949,0.443103221300518,987.0,0.0,1124.0,48,CTM
3,0.7127982646420824,0.2357295521566923,0.44581378388582,1124.0,0.0,1362.0,49,CTM
3,0.7123644251626898,0.241212729738233,0.4499789062362887,1397.0,0.0,1361.0,50,CTM
3,0.7123644251626898,0.2388353329463259,0.4442105431118039,901.0,0.0,1688.0,51,CTM
3,0.7227765726681128,0.2382665977348386,0.4431335917333994,1275.0,0.0,874.0,52,CTM
3,0.720173535791757,0.2357987609279257,0.4415594446946881,1084.0,0.0,760.0,53,CTM
3,0.7145336225596529,0.2355287115537526,0.4427514559055989,862.0,0.0,1325.0,54,CTM
3,0.720173535791757,0.2463451962309571,0.4450594634751785,1578.0,0.0,1537.0,55,CTM
3,0.7210412147505423,0.2452266852971804,0.4425028236620975,1537.0,0.0,1357.0,56,CTM
3,0.7188720173535792,0.2452539055771164,0.4443852149017556,1357.0,0.0,600.0,57,CTM
3,0.7206073752711497,0.2353176342185458,0.4423276756183412,543.0,0.0,1357.0,58,CTM
3,0.7262472885032538,0.2451881987946106,0.4502443460179555,1357.0,0.0,1623.0,59,CTM
3,0.7266811279826464,0.2513418853198642,0.4493426337153773,1623.0,0.0,942.0,60,CTM
3,0.7184381778741865,0.2571675030124288,0.4499221763865417,942.0,0.0,1325.0,61,CTM
3,0.7253796095444686,0.2566457439207412,0.4518467962635577,1325.0,0.0,1275.0,62,CTM
3,0.7214750542299349,0.2673429114756351,0.4541398572964027,1490.0,0.0,1649.0,63,CTM
3,0.7199566160520607,0.2652533055848405,0.4526515250873161,1728.0,0.0,920.5,64,CTM
3,0.7143167028199566,0.2627967857988268,0.4521403970012494,1353.5,0.0,1509.5,65,CTM
3,0.7147505422993492,0.2609747146270352,0.4465149760485291,1365.5,0.0,831.0,66,CTM
3,0.7149674620390456,0.2600484778448125,0.4488871917186956,831.0,0.0,1338.0,67,CTM
3,0.7125813449023861,0.2710125428034681,0.4497519370577852,1338.0,0.0,858.0,68,CTM
3,0.7160520607375271,0.2605030277092681,0.4433880536911216,858.0,0.0,852.0,69,CTM
3,0.7186550976138828,0.2689480902098585,0.4491768944870852,981.0,0.0,1195.5,70,CTM
3,0.7164859002169197,0.2701459547181616,0.451793786888088,1195.5,0.0,937.0,71,CTM
3,0.7206073752711497,0.2654708418181252,0.4515781993440197,937.0,0.0,1215.5,72,CTM
3,0.7184381778741865,0.2593594291714942,0.4477581024912688,1215.5,0.0,904.5,73,CTM
3,0.7212581344902387,0.2632472904193971,0.4487361163662021,904.5,0.0,723.5,74,CTM
3,0.7281995661605206,0.2660486747748409,0.4488326312609502,723.5,0.0,1237.5,75,CTM
3,0.7336225596529284,0.2628540670075437,0.4469510866822808,1237.5,0.0,988.5,76,CTM
3,0.7364425162689805,0.2609647069983781,0.4471426789918534,988.5,0.0,1410.0,77,CTM
3,0.7364425162689805,0.2597004155744331,0.4465874593916171,1194.0,0.0,1246.0,78,CTM
3,0.7323210412147505,0.2617443243732968,0.4449925164780515,1201.5,0.0,466.5,79,CTM
3,0.7314533622559654,0.2627362970567061,0.4452482481344628,466.5,0.0,699.0,80,CTM
3,0.7273318872017354,0.2619971402933784,0.4418174615616567,699.0,0.0,1155.0,81,CTM
4,0.1700650759219089,0.0067486764003096,0.0141685027446949,1537.0,0.0,476.0,2,NONE
4,0.1947939262472885,0.0148200479880654,0.0265003090975773,476.0,0.0,251.0,3,NONE
4,0.2130151843817787,0.0236414138421991,0.0413184984014746,251.0,0.0,168.0,4,NONE
4,0.2260303687635574,0.0275927161418085,0.0497303160757671,168.0,0.0,58.0,5,NONE
4,0.2386117136659436,0.0296850776981817,0.0537507044779308,58.0,0.0,431.0,6,NONE
4,0.2490238611713666,0.0362984864868101,0.0599314634236946,431.0,0.0,470.0,7,NONE
4,0.2598698481561822,0.0345258405990426,0.0689196789481121,470.0,0.0,503.0,8,NONE
4,0.2741865509761388,0.0433051447267493,0.0753409422484663,503.0,0.0,578.0,9,NONE
4,0.2776572668112798,0.0453230031673892,0.0844372934968896,578.0,0.0,571.0,10,NONE
4,0.2880694143167028,0.0464795613404443,0.0853330746195124,571.0,0.0,914.0,11,NONE
4,0.3058568329718004,0.0532878243578613,0.1000497344744233,914.0,0.0,1000.0,12,NONE
4,0.3180043383947939,0.0521618548192929,0.1006338742545736,1000.0,0.0,1152.0,13,NONE
4,0.3301518438177874,0.0647875039071208,0.110598092983102,1152.0,0.0,1208.0,14,NONE
4,0.3240780911062906,0.0543768402762909,0.1058210955142305,1208.0,0.0,1208.0,15,NONE
4,0.3422993492407809,0.0661641567507111,0.1200017538447111,1208.0,0.0,1554.0,16,NONE
4,0.3362255965292842,0.0697239698324484,0.1177578226395157,1554.0,0.0,1155.0,17,NONE
4,0.3488069414316703,0.0645133854032979,0.1203318706412083,1155.0,0.0,804.0,18,NONE
4,0.3592190889370932,0.0730983592637527,0.1309189042993845,804.0,0.0,1172.0,19,NONE
4,0.3540130151843818,0.0701321769410351,0.1367090879665813,1172.0,0.0,873.0,20,NONE
4,0.3644251626898048,0.0767036244469121,0.1364851198200296,873.0,0.0,1236.0,21,NONE
4,0.3596529284164859,0.077916297993582,0.1315466279157213,1236.0,0.0,1183.0,22,NONE
4,0.3691973969631236,0.0702600865775559,0.1371984833837135,1183.0,0.0,820.0,23,NONE
4,0.3748373101952277,0.0845885464464995,0.1475265898756459,820.0,0.0,960.0,24,NONE
4,0.3744034707158351,0.0843252863882769,0.1476832451664136,960.0,0.0,1133.0,25,NONE
4,0.382646420824295,0.0863505682431661,0.1552680053697137,1133.0,0.0,1066.0,26,NONE
4,0.3839479392624729,0.0846142955668236,0.1514130845720558,1066.0,0.0,1472.0,27,NONE
4,0.3856832971800434,0.0853368630666058,0.1507685161029084,1472.0,0.0,1077.0,28,NONE
4,0.3887201735357917,0.0842486545945031,0.1492457374002557,1077.0,0.0,1344.0,29,NONE
4,0.3921908893709327,0.0792653511910695,0.1546821938693252,1344.0,0.0,1118.0,30,NONE
4,0.3817787418655097,0.0780652918015215,0.1583864618034018,1118.0,0.0,931.0,31,NONE
4,0.4043383947939262,0.0823983943316651,0.1591559312091235,931.0,0.0,1031.0,32,NONE
4,0.3839479392624729,0.0742170704916199,0.1603988231017224,1031.0,0.0,1621.0,33,NONE
4,0.4026030368763557,0.0821865474305331,0.16044974687894,1621.0,0.0,679.0,34,NONE
4,0.4108459869848156,0.0802540218236801,0.1626458763453764,679.0,0.0,912.0,35,NONE
4,0.3882863340563991,0.0721427734073155,0.1636912419370028,912.0,0.0,1017.0,36,NONE
4,0.3856832971800434,0.0748767545023644,0.1582625041210283,1017.0,0.0,1067.0,37,NONE
4,0.386117136659436,0.0780912660846958,0.1659883131854695,1067.0,0.0,804.0,38,NONE
4,0.3926247288503254,0.0779543018412957,0.1697647481201131,993.0,0.0,1031.0,39,NONE
4,0.4073752711496746,0.0852928094032027,0.1660733149525,1031.0,0.0,1116.0,40,NONE
4,0.4078091106290672,0.0802589714066737,0.1629253210501888,1116.0,0.0,1102.0,41,NONE
4,0.4099783080260303,0.0789443871267256,0.1673196868227129,1102.0,0.0,822.0,42,NONE
4,0.4182212581344902,0.0815945148948032,0.1625919912833629,822.0,0.0,1303.0,43,NONE
4,0.4099783080260303,0.0814529917925941,0.1653383106937352,1303.0,0.0,1303.0,44,NONE
4,0.4169197396963123,0.0844037019187827,0.1696649193098391,1303.0,0.0,820.0,45,NONE
4,0.4147505422993492,0.0768534593922749,0.1776317649992128,820.0,0.0,804.0,46,NONE
4,0.4065075921908894,0.081882455578765,0.1808771394215173,804.0,0.0,1474.0,47,NONE
4,0.4026030368763557,0.0834104969160508,0.184131000219721,1474.0,0.0,977.0,48,NONE
